"idhod","hodnota","stapro_kod","dsz_cis","dsz_kod","rok","obec_kod","obec_txt","okres_kod","okres_txt","dsz_txt"
"1343511813","1","6098","2910","133","2023","585211","Fryšták","40851","Zlín","Chráněné bydlení"
"1343513470","1","6098","2910","129","2023","585262","Hrobice","40851","Zlín","Domovy pro osoby se zdravotním postižením"
"1343511832","1","6098","2910","135","2023","585432","Loučka","40851","Zlín","Domovy se zvláštním režimem"
"1343511831","1","6098","2910","130","2023","585432","Loučka","40851","Zlín","Domovy pro seniory"
"1343512540","1","6098","2910","128","2023","585459","Luhačovice","40851","Zlín","Stacionáře denní"
"1343512543","1","6098","2910","130","2023","585459","Luhačovice","40851","Zlín","Domovy pro seniory"
"1343512783","1","6098","2910","135","2023","585467","Lukov","40851","Zlín","Domovy se zvláštním režimem"
"1343512782","1","6098","2910","130","2023","585467","Lukov","40851","Zlín","Domovy pro seniory"
"1343514206","1","6098","2910","130","2023","585513","Napajedla","40851","Zlín","Domovy pro seniory"
"1343510666","1","6098","2910","135","2023","585521","Návojná","40851","Zlín","Domovy se zvláštním režimem"
"1343510905","1","6098","2910","135","2023","585530","Nedašov","40851","Zlín","Domovy se zvláštním režimem"
"1343510903","1","6098","2910","129","2023","585530","Nedašov","40851","Zlín","Domovy pro osoby se zdravotním postižením"
"1343510904","1","6098","2910","130","2023","585530","Nedašov","40851","Zlín","Domovy pro seniory"
"1343511849","1","6098","2910","135","2023","585599","Otrokovice","40851","Zlín","Domovy se zvláštním režimem"
"1343512084","1","6098","2910","134","2023","585599","Otrokovice","40851","Zlín","Noclehárny"
"1343511847","1","6098","2910","129","2023","585599","Otrokovice","40851","Zlín","Domovy pro osoby se zdravotním postižením"
"1343511845","2","6098","2910","128","2023","585599","Otrokovice","40851","Zlín","Stacionáře denní"
"1343511850","1","6098","2910","133","2023","585599","Otrokovice","40851","Zlín","Chráněné bydlení"
"1343512087","1","6098","2910","118","2023","585599","Otrokovice","40851","Zlín","Sociálně terapeutické dílny"
"1343512088","1","6098","2910","123","2023","585599","Otrokovice","40851","Zlín","Centra sociálně rehabilitačních služeb"
"1343511848","3","6098","2910","130","2023","585599","Otrokovice","40851","Zlín","Domovy pro seniory"
"1343511851","2","6098","2910","131","2023","585599","Otrokovice","40851","Zlín","Azylové domy"
"1343512086","1","6098","2910","102","2023","585599","Otrokovice","40851","Zlín","Sociální poradny"
"1343511855","1","6098","2910","115","2023","585599","Otrokovice","40851","Zlín","Nízkoprahová zařízení pro děti a mládež"
"1343513745","1","6098","2910","121","2023","585751","Slavičín","40851","Zlín","Centra denních služeb"
"1343513989","1","6098","2910","102","2023","585751","Slavičín","40851","Zlín","Sociální poradny"
"1343513986","2","6098","2910","115","2023","585751","Slavičín","40851","Zlín","Nízkoprahová zařízení pro děti a mládež"
"1343510692","1","6098","2910","115","2023","585777","Slušovice","40851","Zlín","Nízkoprahová zařízení pro děti a mládež"
"1343512102","1","6098","2910","118","2023","585831","Štítná nad Vláří-Popov","40851","Zlín","Sociálně terapeutické dílny"
"1343510710","1","6098","2910","115","2023","585939","Vizovice","40851","Zlín","Nízkoprahová zařízení pro děti a mládež"
"1343524214","1","6098","2910","121","2023","597180","Bruntál","40860","Bruntál","Centra denních služeb"
"1343524217","2","6098","2910","129","2023","597180","Bruntál","40860","Bruntál","Domovy pro osoby se zdravotním postižením"
"1343524222","1","6098","2910","132","2023","597180","Bruntál","40860","Bruntál","Domy na půl cesty"
"1343524215","1","6098","2910","128","2023","597180","Bruntál","40860","Bruntál","Stacionáře denní"
"1343524220","1","6098","2910","133","2023","597180","Bruntál","40860","Bruntál","Chráněné bydlení"
"1343524453","2","6098","2910","118","2023","597180","Bruntál","40860","Bruntál","Sociálně terapeutické dílny"
"1343524454","1","6098","2910","123","2023","597180","Bruntál","40860","Bruntál","Centra sociálně rehabilitačních služeb"
"1343524218","1","6098","2910","130","2023","597180","Bruntál","40860","Bruntál","Domovy pro seniory"
"1343524221","2","6098","2910","131","2023","597180","Bruntál","40860","Bruntál","Azylové domy"
"1343524452","3","6098","2910","102","2023","597180","Bruntál","40860","Bruntál","Sociální poradny"
"1343524449","1","6098","2910","115","2023","597180","Bruntál","40860","Bruntál","Nízkoprahová zařízení pro děti a mládež"
"1343525650","1","6098","2910","115","2023","597228","Břidličná","40860","Bruntál","Nízkoprahová zařízení pro děti a mládež"
"1343522349","1","6098","2910","135","2023","597287","Dolní Moravice","40860","Bruntál","Domovy se zvláštním režimem"
"1343522346","1","6098","2910","156","2023","597287","Dolní Moravice","40860","Bruntál","Stacionáře týdenní"
"1343522348","1","6098","2910","130","2023","597287","Dolní Moravice","40860","Bruntál","Domovy pro seniory"
"1343533732","2","6098","2910","135","2023","597520","Krnov","40860","Bruntál","Domovy se zvláštním režimem"
"1343533737","1","6098","2910","114","2023","597520","Krnov","40860","Bruntál","Nízkoprahová denní centra"
"1343533962","1","6098","2910","134","2023","597520","Krnov","40860","Bruntál","Noclehárny"
"1343533730","1","6098","2910","129","2023","597520","Krnov","40860","Bruntál","Domovy pro osoby se zdravotním postižením"
"1343533728","2","6098","2910","128","2023","597520","Krnov","40860","Bruntál","Stacionáře denní"
"1343533733","1","6098","2910","133","2023","597520","Krnov","40860","Bruntál","Chráněné bydlení"
"1343533965","1","6098","2910","118","2023","597520","Krnov","40860","Bruntál","Sociálně terapeutické dílny"
"1343533966","1","6098","2910","123","2023","597520","Krnov","40860","Bruntál","Centra sociálně rehabilitačních služeb"
"1343533731","1","6098","2910","130","2023","597520","Krnov","40860","Bruntál","Domovy pro seniory"
"1343533734","1","6098","2910","131","2023","597520","Krnov","40860","Bruntál","Azylové domy"
"1343533964","2","6098","2910","102","2023","597520","Krnov","40860","Bruntál","Sociální poradny"
"1343533961","3","6098","2910","115","2023","597520","Krnov","40860","Bruntál","Nízkoprahová zařízení pro děti a mládež"
"1343533967","1","6098","2910","108","2023","597520","Krnov","40860","Bruntál","Služby rané péče"
"1343536097","1","6098","2910","135","2023","597635","Město Albrechtice","40860","Bruntál","Domovy se zvláštním režimem"
"1343536107","1","6098","2910","118","2023","597635","Město Albrechtice","40860","Bruntál","Sociálně terapeutické dílny"
"1343536096","1","6098","2910","130","2023","597635","Město Albrechtice","40860","Bruntál","Domovy pro seniory"
"1343536103","1","6098","2910","115","2023","597635","Město Albrechtice","40860","Bruntál","Nízkoprahová zařízení pro děti a mládež"
"1343537045","1","6098","2910","129","2023","597716","Osoblaha","40860","Bruntál","Domovy pro osoby se zdravotním postižením"
"1343537057","1","6098","2910","118","2023","597716","Osoblaha","40860","Bruntál","Sociálně terapeutické dílny"
"1343537046","1","6098","2910","130","2023","597716","Osoblaha","40860","Bruntál","Domovy pro seniory"
"1343534455","1","6098","2910","118","2023","597783","Rýmařov","40860","Bruntál","Sociálně terapeutické dílny"
"1343534226","1","6098","2910","102","2023","597783","Rýmařov","40860","Bruntál","Sociální poradny"
"1343536118","1","6098","2910","133","2023","597899","Široká Niva","40860","Bruntál","Chráněné bydlení"
"1343533755","1","6098","2910","130","2023","597961","Vrbno pod Pradědem","40860","Bruntál","Domovy pro seniory"
"1343409706","1","6098","2910","135","2023","507091","Nýdek","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343409705","2","6098","2910","130","2023","507091","Nýdek","40878","Frýdek-Místek","Domovy pro seniory"
"1343409948","1","6098","2910","135","2023","507181","Pržno","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343409946","1","6098","2910","129","2023","507181","Pržno","40878","Frýdek-Místek","Domovy pro osoby se zdravotním postižením"
"1343409949","1","6098","2910","133","2023","507181","Pržno","40878","Frýdek-Místek","Chráněné bydlení"
"1343409958","1","6098","2910","118","2023","507181","Pržno","40878","Frýdek-Místek","Sociálně terapeutické dílny"
"1343410016","2","6098","2910","129","2023","507237","Komorní Lhotka","40878","Frýdek-Místek","Domovy pro osoby se zdravotním postižením"
"1343410026","1","6098","2910","120","2023","507237","Komorní Lhotka","40878","Frýdek-Místek","Terapeutické komunity"
"1343410017","1","6098","2910","130","2023","507237","Komorní Lhotka","40878","Frýdek-Místek","Domovy pro seniory"
"1343451225","1","6098","2910","135","2023","549665","Raškovice","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343455102","1","6098","2910","130","2023","552593","Malenovice","40878","Frýdek-Místek","Domovy pro seniory"
"1343460403","1","6098","2910","130","2023","556971","Ropice","40878","Frýdek-Místek","Domovy pro seniory"
"1343480155","1","6098","2910","135","2023","569631","Sviadnov","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343534949","4","6098","2910","135","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343534954","1","6098","2910","114","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Nízkoprahová denní centra"
"1343534956","2","6098","2910","134","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Noclehárny"
"1343535176","1","6098","2910","125","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Služby následné péče"
"1343534944","2","6098","2910","121","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Centra denních služeb"
"1343534952","1","6098","2910","132","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Domy na půl cesty"
"1343534945","3","6098","2910","128","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Stacionáře denní"
"1343534950","1","6098","2910","133","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Chráněné bydlení"
"1343534959","1","6098","2910","118","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Sociálně terapeutické dílny"
"1343534960","5","6098","2910","123","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Centra sociálně rehabilitačních služeb"
"1343534946","1","6098","2910","156","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Stacionáře týdenní"
"1343534948","3","6098","2910","130","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Domovy pro seniory"
"1343534951","3","6098","2910","131","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Azylové domy"
"1343534958","4","6098","2910","102","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Sociální poradny"
"1343534955","2","6098","2910","115","2023","598003","Frýdek-Místek","40878","Frýdek-Místek","Nízkoprahová zařízení pro děti a mládež"
"1343535898","1","6098","2910","130","2023","598038","Brušperk","40878","Frýdek-Místek","Domovy pro seniory"
"1343536854","1","6098","2910","120","2023","598071","Čeladná","40878","Frýdek-Místek","Terapeutické komunity"
"1343533776","1","6098","2910","135","2023","598101","Dolní Domaslavice","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343534476","2","6098","2910","135","2023","598143","Frýdlant nad Ostravicí","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343534475","1","6098","2910","130","2023","598143","Frýdlant nad Ostravicí","40878","Frýdek-Místek","Domovy pro seniory"
"1343534485","1","6098","2910","102","2023","598143","Frýdlant nad Ostravicí","40878","Frýdek-Místek","Sociální poradny"
"1343534731","1","6098","2910","130","2023","598160","Hnojník","40878","Frýdek-Místek","Domovy pro seniory"
"1343535916","1","6098","2910","135","2023","598259","Jablunkov","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343535912","1","6098","2910","128","2023","598259","Jablunkov","40878","Frýdek-Místek","Stacionáře denní"
"1343535915","2","6098","2910","130","2023","598259","Jablunkov","40878","Frýdek-Místek","Domovy pro seniory"
"1343533583","1","6098","2910","135","2023","598542","Ostravice","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343533830","1","6098","2910","130","2023","598551","Palkovice","40878","Frýdek-Místek","Domovy pro seniory"
"1343534318","1","6098","2910","135","2023","598810","Třinec","40878","Frýdek-Místek","Domovy se zvláštním režimem"
"1343534323","1","6098","2910","114","2023","598810","Třinec","40878","Frýdek-Místek","Nízkoprahová denní centra"
"1343534325","1","6098","2910","134","2023","598810","Třinec","40878","Frýdek-Místek","Noclehárny"
"1343534321","1","6098","2910","132","2023","598810","Třinec","40878","Frýdek-Místek","Domy na půl cesty"
"1343534314","3","6098","2910","128","2023","598810","Třinec","40878","Frýdek-Místek","Stacionáře denní"
"1343534319","1","6098","2910","133","2023","598810","Třinec","40878","Frýdek-Místek","Chráněné bydlení"
